,Model,model_len,Process Date,metrics,scores
354,unet,150 imagens,2023.03.26-11.25.23,Jaccard,0.7142857142857143
355,unet,150 imagens,2023.03.26-11.28.40,Jaccard,0.7293233082706767
356,unet,150 imagens,2023.03.26-15.52.33,Jaccard,0.7391304347826086
357,unet,150 imagens,2023.03.26-15.53.37,Jaccard,0.8732394366197183
358,unet,150 imagens,2023.03.26-18.43.02,Jaccard,0.9366197183098592
359,unet,150 imagens,2023.03.26-18.45.32,Jaccard,0.8796992481203008
360,unet,150 imagens,2023.03.26-18.56.14,Jaccard,0.7815533980582524
361,unet,150 imagens,2023.03.26-18.59.12,Jaccard,0.8758169934640523
362,unet,150 imagens,2023.03.26-19.01.32,Jaccard,0.6547619047619048
363,unet,150 imagens,2023.03.26-22.54.06,Jaccard,0.9212598425196852
364,unet,150 imagens,2023.03.26-22.54.41,Jaccard,0.7511520737327189
365,unet,150 imagens,2023.03.26-22.56.46,Jaccard,0.889763779527559
366,unet,150 imagens,2023.03.26-22.57.27,Jaccard,0.5071090047393365
367,unet,150 imagens,2023.03.28-22.27.27,Jaccard,0.8064516129032258
368,unet,150 imagens,2023.03.28-22.29.11,Jaccard,0.9438202247191012
369,unet,150 imagens,2023.03.28-22.40.02,Jaccard,0.8969072164948454
370,unet,150 imagens,2023.03.28-22.40.42,Jaccard,0.8813559322033898
371,unet,150 imagens,2023.03.28-22.41.32,Jaccard,0.7723577235772358
372,unet,150 imagens,2023.03.29-21.52.58,Jaccard,0.7711864406779662
373,logisticRegression_proba,150 imagens,2023.03.29-21.54.34,Jaccard,0.2068965517241379
374,unet,150 imagens,2023.03.29-21.57.23,Jaccard,0.7483870967741936
375,unet,150 imagens,2023.03.29-22.03.33,Jaccard,0.9345794392523364
376,unet,150 imagens,2023.03.29-22.07.18,Jaccard,0.4
377,unet,150 imagens,2023.03.30-12.27.27,Jaccard,0.8449612403100775
378,unet,150 imagens,2023.03.30-12.28.32,Jaccard,0.8775510204081632
379,unet,150 imagens,2023.03.30-12.29.32,Jaccard,0.6119402985074627
380,unet,150 imagens,2023.03.30-12.31.57,Jaccard,0.7627118644067796
381,unet,150 imagens,2023.03.30-12.33.04,Jaccard,0.7923076923076923
382,unet,150 imagens,2023.03.30-12.33.45,Jaccard,0.8424657534246576
383,unet,150 imagens,2023.03.30-16.13.37,Jaccard,0.8207547169811321
384,unet,150 imagens,2023.03.30-17.34.33,Jaccard,0.8418079096045198
385,unet,150 imagens,2023.03.30-19.58.05,Jaccard,0.7650273224043715
386,unet,150 imagens,2023.03.30-19.58.41,Jaccard,0.6789473684210526
387,unet,150 imagens,2023.03.30-20.03.56,Jaccard,0.7806451612903226
388,unet,150 imagens,2023.03.30-20.04.42,Jaccard,0.8870967741935484
389,unet,150 imagens,2023.06.02-19.19.46,Jaccard,0.7371794871794872
390,unet,150 imagens,2023.06.02-19.22.04,Jaccard,0.8604651162790697
391,unet,150 imagens,2023.06.02-19.22.49,Jaccard,0.8278688524590164
392,unet,150 imagens,2023.06.02-19.23.39,Jaccard,0.6647398843930635
393,unet,150 imagens,2023.06.02-19.28.13,Jaccard,0.8666666666666667
394,unet,150 imagens,2023.06.02-19.29.01,Jaccard,0.5700934579439252
395,unet,150 imagens,2023.06.02-19.38.05,Jaccard,0.7535211267605634
396,unet,150 imagens,2023.06.02-20.22.44,Jaccard,0.7661290322580645
397,unet,150 imagens,2023.06.02-20.23.50,Jaccard,0.8059701492537313
398,unet,150 imagens,2023.06.02-20.26.43,Jaccard,0.734375
399,unet,150 imagens,2023.06.02-20.30.15,Jaccard,0.4453125
400,unet,150 imagens,2023.06.02-20.31.45,Jaccard,0.8333333333333334
401,unet,150 imagens,2023.06.02-20.32.27,Jaccard,0.7414965986394558
402,unet,200 imagens,2023.03.26-07.00.18,Jaccard,0.5605095541401274
403,unet,200 imagens,2023.03.26-07.02.39,Jaccard,0.9137055837563453
404,unet,200 imagens,2023.03.26-11.25.23,Jaccard,0.6923076923076923
405,unet,200 imagens,2023.03.26-11.28.40,Jaccard,0.7546468401486989
406,unet,200 imagens,2023.03.26-15.52.33,Jaccard,0.8791208791208791
407,unet,200 imagens,2023.03.26-15.53.37,Jaccard,0.8802816901408451
408,unet,200 imagens,2023.03.26-18.43.02,Jaccard,0.9236111111111112
409,unet,200 imagens,2023.03.26-18.45.32,Jaccard,0.8561151079136691
410,unet,200 imagens,2023.03.26-18.56.14,Jaccard,0.7815533980582524
411,unet,200 imagens,2023.03.26-18.59.12,Jaccard,0.8979591836734694
412,unet,200 imagens,2023.03.26-19.01.32,Jaccard,0.6951219512195121
413,unet,200 imagens,2023.03.26-22.54.06,Jaccard,0.8984375
414,unet,200 imagens,2023.03.26-22.54.41,Jaccard,0.8738317757009346
415,unet,200 imagens,2023.03.26-22.56.46,Jaccard,0.6456692913385826
416,unet,200 imagens,2023.03.26-22.57.27,Jaccard,0.5707547169811321
417,unet,200 imagens,2023.03.28-22.27.27,Jaccard,0.8657718120805369
418,unet,200 imagens,2023.03.28-22.29.11,Jaccard,0.9269662921348316
419,unet,200 imagens,2023.03.28-22.40.02,Jaccard,0.8252427184466019
420,unet,200 imagens,2023.03.28-22.40.42,Jaccard,0.8857142857142857
421,unet,200 imagens,2023.03.28-22.41.32,Jaccard,0.7916666666666666
422,unet,200 imagens,2023.03.29-21.52.58,Jaccard,0.8114754098360656
423,logisticRegression_proba,200 imagens,2023.03.29-21.54.34,Jaccard,0.2068965517241379
424,unet,200 imagens,2023.03.29-21.57.23,Jaccard,0.8041958041958042
425,unet,200 imagens,2023.03.29-22.03.33,Jaccard,0.9209302325581395
426,unet,200 imagens,2023.03.29-22.07.18,Jaccard,0.0
427,unet,200 imagens,2023.03.30-12.27.27,Jaccard,0.8225806451612904
428,unet,200 imagens,2023.03.30-12.28.32,Jaccard,0.8835616438356164
429,unet,200 imagens,2023.03.30-12.29.32,Jaccard,0.4285714285714285
430,unet,200 imagens,2023.03.30-12.31.57,Jaccard,0.8103448275862069
431,unet,200 imagens,2023.03.30-12.33.04,Jaccard,0.8938053097345132
432,unet,200 imagens,2023.03.30-12.33.45,Jaccard,0.8214285714285714
433,unet,200 imagens,2023.03.30-16.13.37,Jaccard,0.8421052631578947
434,unet,200 imagens,2023.03.30-17.34.33,Jaccard,0.861271676300578
435,unet,200 imagens,2023.03.30-19.58.05,Jaccard,0.8263473053892215
436,unet,200 imagens,2023.03.30-19.58.41,Jaccard,0.6195652173913043
437,unet,200 imagens,2023.03.30-20.03.56,Jaccard,0.7857142857142857
438,unet,200 imagens,2023.03.30-20.04.42,Jaccard,0.8861788617886179
439,unet,200 imagens,2023.06.02-19.19.46,Jaccard,0.7672955974842768
440,unet,200 imagens,2023.06.02-19.22.04,Jaccard,0.8757396449704142
441,unet,200 imagens,2023.06.02-19.22.49,Jaccard,0.8583333333333333
442,unet,200 imagens,2023.06.02-19.23.39,Jaccard,0.6609195402298851
443,unet,200 imagens,2023.06.02-19.28.13,Jaccard,0.8455284552845529
444,unet,200 imagens,2023.06.02-19.29.01,Jaccard,0.6559139784946236
445,unet,200 imagens,2023.06.02-19.38.05,Jaccard,0.7006802721088435
446,unet,200 imagens,2023.06.02-20.22.44,Jaccard,0.8604651162790697
447,unet,200 imagens,2023.06.02-20.23.50,Jaccard,0.8473282442748091
448,unet,200 imagens,2023.06.02-20.26.43,Jaccard,0.8867924528301887
449,unet,200 imagens,2023.06.02-20.30.15,Jaccard,0.0
450,unet,200 imagens,2023.06.02-20.31.45,Jaccard,0.8244274809160306
451,unet,200 imagens,2023.06.02-20.32.27,Jaccard,0.7956204379562044
452,unet,226 imagens,2021.07.27-20.24.13,Recall,0.9929328621908128
453,unet,226 imagens,2022.04.09-22.15.32,Recall,0.7130801687763713
454,unet,226 imagens,2023.03.26-07.00.18,Recall,0.5636942675159236
455,unet,226 imagens,2023.03.26-07.02.39,Recall,0.9487179487179488
456,logisticRegression_proba,226 imagens,2023.03.26-11.25.23,Recall,0.6187050359712231
457,unet,226 imagens,2023.03.26-11.28.40,Recall,0.6893939393939394
458,unet,226 imagens,2023.03.26-15.52.33,Recall,0.9777777777777776
459,unet,226 imagens,2023.03.26-15.53.37,Recall,0.9921259842519684
460,unet,226 imagens,2023.03.26-18.43.02,Recall,0.9852941176470588
461,unet,226 imagens,2023.03.26-18.45.32,Recall,0.9754098360655736
462,unet,226 imagens,2023.03.26-18.56.14,Recall,1.0
463,unet,226 imagens,2023.03.26-18.59.12,Recall,0.9850746268656716
464,unet,226 imagens,2023.03.26-19.01.32,Recall,0.7295597484276729
465,unet,226 imagens,2023.03.26-22.54.06,Recall,0.9915254237288136
466,unet,226 imagens,2023.03.26-22.54.41,Recall,0.8591549295774648
467,unet,226 imagens,2023.03.26-22.56.46,Recall,0.9291338582677166
468,unet,226 imagens,2023.03.26-22.57.27,Recall,0.8909952606635071
469,unet,226 imagens,2023.03.28-22.27.27,Recall,0.9465648854961832
470,unet,226 imagens,2023.03.28-22.29.11,Recall,0.9883040935672516
471,unet,226 imagens,2023.03.28-22.40.02,Recall,0.9479166666666666
472,unet,226 imagens,2023.03.28-22.40.42,Recall,1.0
473,unet,226 imagens,2023.03.28-22.41.32,Recall,0.9894736842105264
474,unet,226 imagens,2023.03.29-21.52.58,Recall,0.923728813559322
475,logisticRegression_proba,226 imagens,2023.03.29-21.54.34,Recall,0.3461538461538461
476,unet,226 imagens,2023.03.29-21.57.23,Recall,0.8832116788321168
477,unet,226 imagens,2023.03.29-22.03.33,Recall,0.9433962264150944
478,unet,226 imagens,2023.03.29-22.07.18,Recall,0.3230769230769231
479,unet,226 imagens,2023.03.30-12.27.27,Recall,0.967741935483871
480,unet,226 imagens,2023.03.30-12.28.32,Recall,0.937984496124031
481,unet,226 imagens,2023.03.30-12.29.32,Recall,0.9565217391304348
482,unet,226 imagens,2023.03.30-12.31.57,Recall,0.8165137614678899
483,unet,226 imagens,2023.03.30-12.33.04,Recall,0.944954128440367
484,unet,226 imagens,2023.03.30-12.33.45,Recall,0.975609756097561
485,unet,226 imagens,2023.03.30-16.13.37,Recall,0.9395604395604396
486,unet,226 imagens,2023.03.30-17.34.33,Recall,0.9932885906040269
487,unet,226 imagens,2023.03.30-19.58.05,Recall,0.9506172839506172
488,unet,226 imagens,2023.03.30-19.58.41,Recall,0.6830601092896175
489,unet,226 imagens,2023.03.30-20.03.56,Recall,0.953125
490,unet,226 imagens,2023.03.30-20.04.42,Recall,0.9821428571428572
491,unet,226 imagens,2023.06.02-19.19.46,Recall,0.9242424242424242
492,unet,226 imagens,2023.06.02-19.22.04,Recall,1.0
493,unet,226 imagens,2023.06.02-19.22.49,Recall,1.0
494,unet,226 imagens,2023.06.02-19.23.39,Recall,0.9913793103448276
495,unet,226 imagens,2023.06.02-19.28.13,Recall,1.0
496,unet,226 imagens,2023.06.02-19.29.01,Recall,1.0
497,unet,226 imagens,2023.06.02-19.38.05,Recall,1.0
498,unet,226 imagens,2023.06.02-20.22.44,Recall,0.8951612903225806
499,unet,226 imagens,2023.06.02-20.23.50,Recall,0.8870967741935484
500,unet,226 imagens,2023.06.02-20.26.43,Recall,1.0
501,unet,226 imagens,2023.06.02-20.30.15,Recall,0.5641025641025641
502,unet,226 imagens,2023.06.02-20.31.45,Recall,0.9478260869565216
503,unet,226 imagens,2023.06.02-20.32.27,Recall,1.0
504,unet,125 imagens,2023.03.26-07.00.18,Recall,0.5127388535031847
505,unet,125 imagens,2023.03.26-07.02.39,Recall,0.9128205128205128
506,unet,125 imagens,2023.03.26-11.25.23,Recall,0.6906474820143885
507,unet,125 imagens,2023.03.26-11.28.40,Recall,0.6212121212121212
508,unet,125 imagens,2023.03.26-15.52.33,Recall,0.6666666666666666
509,unet,125 imagens,2023.03.26-15.53.37,Recall,1.0
510,unet,125 imagens,2023.03.26-18.43.02,Recall,0.9485294117647058
511,unet,125 imagens,2023.03.26-18.45.32,Recall,0.8688524590163934
512,unet,125 imagens,2023.03.26-18.56.14,Recall,1.0
513,unet,125 imagens,2023.03.26-18.59.12,Recall,1.0
514,unet,125 imagens,2023.03.26-19.01.32,Recall,0.7484276729559748
515,unet,125 imagens,2023.03.26-22.54.06,Recall,0.9830508474576272
516,unet,125 imagens,2023.03.26-22.54.41,Recall,0.8450704225352113
517,unet,125 imagens,2023.03.26-22.56.46,Recall,0.7165354330708661
518,unet,125 imagens,2023.03.26-22.57.27,Recall,0.4407582938388625
519,unet,125 imagens,2023.03.28-22.27.27,Recall,0.9694656488549618
520,unet,125 imagens,2023.03.28-22.29.11,Recall,0.9941520467836256
521,unet,125 imagens,2023.03.28-22.40.02,Recall,0.875
522,unet,125 imagens,2023.03.28-22.40.42,Recall,0.9935897435897436
523,unet,125 imagens,2023.03.28-22.41.32,Recall,1.0
524,unet,125 imagens,2023.03.29-21.52.58,Recall,0.864406779661017
525,logisticRegression_proba,125 imagens,2023.03.29-21.54.34,Recall,0.3461538461538461
526,unet,125 imagens,2023.03.29-21.57.23,Recall,0.8759124087591241
527,unet,125 imagens,2023.03.29-22.03.33,Recall,0.9245283018867924
528,unet,125 imagens,2023.03.29-22.07.18,Recall,0.3538461538461538
529,unet,125 imagens,2023.03.30-12.27.27,Recall,0.6290322580645161
530,unet,125 imagens,2023.03.30-12.28.32,Recall,0.9224806201550388
531,unet,125 imagens,2023.03.30-12.29.32,Recall,0.8956521739130435
532,unet,125 imagens,2023.03.30-12.31.57,Recall,0.8807339449541285
533,unet,125 imagens,2023.03.30-12.33.04,Recall,0.9357798165137616
534,unet,125 imagens,2023.03.30-12.33.45,Recall,0.991869918699187
535,unet,125 imagens,2023.03.30-16.13.37,Recall,0.956043956043956
536,unet,125 imagens,2023.03.30-17.34.33,Recall,0.9932885906040269
537,unet,125 imagens,2023.03.30-19.58.05,Recall,0.8641975308641975
538,unet,125 imagens,2023.03.30-19.58.41,Recall,0.7431693989071039
539,unet,125 imagens,2023.03.30-20.03.56,Recall,0.984375
540,unet,125 imagens,2023.03.30-20.04.42,Recall,0.9821428571428572
541,unet,125 imagens,2023.06.02-19.19.46,Recall,0.9015151515151516
542,unet,125 imagens,2023.06.02-19.22.04,Recall,1.0
543,unet,125 imagens,2023.06.02-19.22.49,Recall,1.0
544,unet,125 imagens,2023.06.02-19.23.39,Recall,0.9913793103448276
545,unet,125 imagens,2023.06.02-19.28.13,Recall,1.0
546,unet,125 imagens,2023.06.02-19.29.01,Recall,1.0
547,unet,125 imagens,2023.06.02-19.38.05,Recall,0.9813084112149532
548,unet,125 imagens,2023.06.02-20.22.44,Recall,0.7096774193548387
549,unet,125 imagens,2023.06.02-20.23.50,Recall,0.8064516129032258
550,unet,125 imagens,2023.06.02-20.26.43,Recall,1.0
551,unet,125 imagens,2023.06.02-20.30.15,Recall,0.376068376068376
552,unet,125 imagens,2023.06.02-20.31.45,Recall,0.9652173913043478
553,unet,125 imagens,2023.06.02-20.32.27,Recall,1.0
554,unet,75 imagens,2023.03.26-07.00.18,Recall,0.4235668789808917
555,unet,75 imagens,2023.03.26-07.02.39,Recall,0.8769230769230769
556,logisticRegression_proba,75 imagens,2023.03.26-11.25.23,Recall,0.6187050359712231
557,unet,75 imagens,2023.03.26-11.28.40,Recall,0.6174242424242424
558,unet,75 imagens,2023.03.26-15.52.33,Recall,0.8444444444444444
559,unet,75 imagens,2023.03.26-15.53.37,Recall,0.9763779527559056
560,unet,75 imagens,2023.03.26-18.43.02,Recall,0.9264705882352942
561,unet,75 imagens,2023.03.26-18.45.32,Recall,0.8770491803278688
562,unet,75 imagens,2023.03.26-18.56.14,Recall,1.0
563,unet,75 imagens,2023.03.26-18.59.12,Recall,0.9925373134328358
564,unet,75 imagens,2023.03.26-19.01.32,Recall,0.8238993710691824
565,unet,75 imagens,2023.03.26-22.54.06,Recall,0.9915254237288136
566,unet,75 imagens,2023.03.26-22.54.41,Recall,0.784037558685446
567,unet,75 imagens,2023.03.26-22.56.46,Recall,0.6377952755905512
568,unet,75 imagens,2023.03.26-22.57.27,Recall,0.4644549763033175
569,unet,75 imagens,2023.03.28-22.27.27,Recall,0.931297709923664
570,unet,75 imagens,2023.03.28-22.29.11,Recall,0.9415204678362572
571,unet,75 imagens,2023.03.28-22.40.02,Recall,0.84375
572,unet,75 imagens,2023.03.28-22.40.42,Recall,1.0
573,unet,75 imagens,2023.03.28-22.41.32,Recall,0.9894736842105264
574,unet,75 imagens,2023.03.29-21.52.58,Recall,0.7542372881355932
575,logisticRegression_proba,75 imagens,2023.03.29-21.54.34,Recall,0.3461538461538461
576,unet,75 imagens,2023.03.29-21.57.23,Recall,0.8540145985401459
577,unet,75 imagens,2023.03.29-22.03.33,Recall,0.8962264150943396
578,unet,75 imagens,2023.03.29-22.07.18,Recall,0.6076923076923076
579,unet,75 imagens,2023.03.30-12.27.27,Recall,0.4274193548387097
580,unet,75 imagens,2023.03.30-12.28.32,Recall,1.0
581,unet,75 imagens,2023.03.30-12.29.32,Recall,0.6521739130434783
582,unet,75 imagens,2023.03.30-12.31.57,Recall,0.1376146788990825
583,unet,75 imagens,2023.03.30-12.33.04,Recall,0.926605504587156
584,unet,75 imagens,2023.03.30-12.33.45,Recall,0.943089430894309
585,unet,75 imagens,2023.03.30-16.13.37,Recall,0.945054945054945
586,unet,75 imagens,2023.03.30-17.34.33,Recall,0.9932885906040269
587,unet,75 imagens,2023.03.30-19.58.05,Recall,0.8024691358024691
588,unet,75 imagens,2023.03.30-19.58.41,Recall,0.6939890710382514
589,unet,75 imagens,2023.03.30-20.03.56,Recall,0.8984375
590,unet,75 imagens,2023.03.30-20.04.42,Recall,0.9910714285714286
591,unet,75 imagens,2023.06.02-19.19.46,Recall,0.9696969696969696
592,unet,75 imagens,2023.06.02-19.22.04,Recall,0.9864864864864864
593,unet,75 imagens,2023.06.02-19.22.49,Recall,1.0
594,unet,75 imagens,2023.06.02-19.23.39,Recall,0.9913793103448276
595,unet,75 imagens,2023.06.02-19.28.13,Recall,1.0
596,unet,75 imagens,2023.06.02-19.29.01,Recall,1.0
597,unet,75 imagens,2023.06.02-19.38.05,Recall,0.9532710280373832
598,unet,75 imagens,2023.06.02-20.22.44,Recall,0.6209677419354839
599,unet,75 imagens,2023.06.02-20.23.50,Recall,0.9032258064516128
600,unet,75 imagens,2023.06.02-20.26.43,Recall,1.0
601,unet,75 imagens,2023.06.02-20.30.15,Recall,0.1452991452991453
602,unet,75 imagens,2023.06.02-20.31.45,Recall,0.9130434782608696
603,unet,75 imagens,2023.06.02-20.32.27,Recall,1.0
604,unet,100 imagens,2023.03.26-07.00.18,Recall,0.3471337579617834
605,unet,100 imagens,2023.03.26-07.02.39,Recall,0.8564102564102564
606,unet,100 imagens,2023.03.26-11.25.23,Recall,0.4460431654676259
607,unet,100 imagens,2023.03.26-11.28.40,Recall,0.5568181818181818
608,unet,100 imagens,2023.03.26-15.52.33,Recall,0.8111111111111111
609,unet,100 imagens,2023.03.26-15.53.37,Recall,0.9921259842519684
610,unet,100 imagens,2023.03.26-18.43.02,Recall,0.9338235294117648
611,unet,100 imagens,2023.03.26-18.45.32,Recall,0.8934426229508197
612,unet,100 imagens,2023.03.26-18.56.14,Recall,0.9937888198757764
613,unet,100 imagens,2023.03.26-18.59.12,Recall,1.0
614,unet,100 imagens,2023.03.26-19.01.32,Recall,0.710691823899371
615,unet,100 imagens,2023.03.26-22.54.06,Recall,0.9576271186440678
616,unet,100 imagens,2023.03.26-22.54.41,Recall,0.8779342723004695
617,unet,100 imagens,2023.03.26-22.56.46,Recall,0.3464566929133858
618,unet,100 imagens,2023.03.26-22.57.27,Recall,0.1848341232227488
619,unet,100 imagens,2023.03.28-22.27.27,Recall,0.9236641221374046
620,unet,100 imagens,2023.03.28-22.29.11,Recall,0.8538011695906432
621,unet,100 imagens,2023.03.28-22.40.02,Recall,0.9270833333333334
622,unet,100 imagens,2023.03.28-22.40.42,Recall,1.0
623,unet,100 imagens,2023.03.28-22.41.32,Recall,0.9789473684210528
624,unet,100 imagens,2023.03.29-21.52.58,Recall,0.7288135593220338
625,logisticRegression_proba,100 imagens,2023.03.29-21.54.34,Recall,0.3461538461538461
626,unet,100 imagens,2023.03.29-21.57.23,Recall,0.8248175182481752
627,unet,100 imagens,2023.03.29-22.03.33,Recall,0.8726415094339622
628,unet,100 imagens,2023.03.29-22.07.18,Recall,0.2538461538461538
629,unet,100 imagens,2023.03.30-12.27.27,Recall,0.6693548387096774
630,unet,100 imagens,2023.03.30-12.28.32,Recall,0.992248062015504
631,unet,100 imagens,2023.03.30-12.29.32,Recall,0.4347826086956521
632,unet,100 imagens,2023.03.30-12.31.57,Recall,0.3119266055045872
633,unet,100 imagens,2023.03.30-12.33.04,Recall,0.8990825688073395
634,unet,100 imagens,2023.03.30-12.33.45,Recall,0.91869918699187
635,unet,100 imagens,2023.03.30-16.13.37,Recall,0.956043956043956
636,unet,100 imagens,2023.03.30-17.34.33,Recall,1.0
637,unet,100 imagens,2023.03.30-19.58.05,Recall,0.845679012345679
638,unet,100 imagens,2023.03.30-19.58.41,Recall,0.5573770491803278
639,unet,100 imagens,2023.03.30-20.03.56,Recall,0.890625
640,unet,100 imagens,2023.03.30-20.04.42,Recall,0.9732142857142856
641,unet,100 imagens,2023.06.02-19.19.46,Recall,0.8939393939393939
642,unet,100 imagens,2023.06.02-19.22.04,Recall,1.0
643,unet,100 imagens,2023.06.02-19.22.49,Recall,1.0
644,unet,100 imagens,2023.06.02-19.23.39,Recall,0.9913793103448276
645,unet,100 imagens,2023.06.02-19.28.13,Recall,1.0
646,unet,100 imagens,2023.06.02-19.29.01,Recall,1.0
647,unet,100 imagens,2023.06.02-19.38.05,Recall,0.9906542056074766
648,unet,100 imagens,2023.06.02-20.22.44,Recall,0.8145161290322581
649,unet,100 imagens,2023.06.02-20.23.50,Recall,0.9032258064516128
650,unet,100 imagens,2023.06.02-20.26.43,Recall,0.9893617021276596
651,unet,100 imagens,2023.06.02-20.30.15,Recall,0.5811965811965812
652,unet,100 imagens,2023.06.02-20.31.45,Recall,0.9478260869565216
653,unet,100 imagens,2023.06.02-20.32.27,Recall,1.0
654,logisticRegression,50 imagens,2023.03.26-07.00.18,Recall,0.6624203821656051
655,unet,50 imagens,2023.03.26-07.02.39,Recall,0.7794871794871795
656,logisticRegression_proba,50 imagens,2023.03.26-11.25.23,Recall,0.6187050359712231
657,logisticRegression_proba,50 imagens,2023.03.26-11.28.40,Recall,0.5568181818181818
658,unet,50 imagens,2023.03.26-15.52.33,Recall,0.1555555555555555
659,unet,50 imagens,2023.03.26-15.53.37,Recall,0.9212598425196852
660,unet,50 imagens,2023.03.26-18.43.02,Recall,0.9117647058823528
661,unet,50 imagens,2023.03.26-18.45.32,Recall,0.0
662,unet,50 imagens,2023.03.26-18.56.14,Recall,0.9751552795031057
663,unet,50 imagens,2023.03.26-18.59.12,Recall,0.9626865671641792
664,unet,50 imagens,2023.03.26-19.01.32,Recall,0.6163522012578616
665,unet,50 imagens,2023.03.26-22.54.06,Recall,0.7203389830508474
666,unet,50 imagens,2023.03.26-22.54.41,Recall,0.6854460093896714
667,logisticRegression_proba,50 imagens,2023.03.26-22.56.46,Recall,0.2834645669291338
668,logisticRegression_proba,50 imagens,2023.03.26-22.57.27,Recall,0.4644549763033175
